index,text,chapter,offensive
1791,"Thence we shall pass eastward a short distance along Legation Street, thence northward outside the wall of the Imperial City about half its length, until we reach a breach in the wall made by the Allies to facilitate transportation.",77,0
1792,"This we enter and thereby conveniently gain access to Coal Hill, which we have already seen several times at a distance.",77,0
1793,"It is about one hundred and fifty feet high, and from its summit we are to obtain fine prospects of the more important parts of the city.",77,0
1794,We find the location of Coal Hill on the map practically in the center of the area inclosed by the Tartar City wall.,77,0
1795,"Trace out the two red lines which run north from Coal Hill, each having the number 78 at its end outside the plan of the Tartar City.",77,0
1796,"78. Mei-shan (Coal Hill) within the Imperial City, north to Drum and Bell Towers-Ancestral Temples in Foreground, Pekin.",78,0
1797,"Here again you learn that the general aspect changes little; the city spreads away over the same level plain; the street in the distance is broad; the houses are low and somewhat scattered, and the whole field of view is thickly interspersed with trees.",78,0
1798,"The area of the city is not densely populated, as at Canton and many other cities in China; in the Chinese portion there are large areas almost without buildings except a few temples.",78,0
1799,"The slopes of Coal Hill are quite heavily wooded; the higher points contain pavilions or summer-houses, and at the time of our visit the largest of these on the highest point was occupied by French soldiers.",78,0
1800,"Directly north, a little over a mile distant, you see what appears to be a huge gate rising from the street to a great height.",78,0
1801,"It is known as the Drum-tower, because it contains a colossal drum which is beaten in times of alarm, and is also used to signalize the night watches.",78,0
1802,"Two hundred yards beyond the Drum-tower is another somewhat similar structure called the Bell-tower, because it contains one of five great bells cast by Emperor Yung Lo in the early part of the fifteeenth century.",78,0
1803,"The Chinaman's fondness for big things is not confined to great walls; he takes to big drums and big bells, and sometimes to very big ""josses,"" in material concerns; but, worse than that, I fear he does not always scruple on big diplomatic fibs, nor is his commercial code always free from big ""squeezes""; yet in this respect what nation shall cast the first stone?",78,1
1804,"The northern wall of the Imperial City lies one-half mile north of us, but it can scarcely be identified among the trees.",78,0
1805,"The Mei-shan, or Coal Hill, on which we stand is also surrounded by a wall which we see among the trees at the foot of the hill.",78,0
1806,"We may see among the trees an ornamental gateway, and near it a passage through the wall leading to those rather pretentious structures beyond.",78,0
1807,"This is another of those sacred ancestral shrines, where family records are kept and where memorial tablets are erected, as was explained to you when we stood before the one at Canton.",78,0
1808,There are many beautiful architectural features to this family temple; there are richly carved marble rails and large figures of animals and birds in bronze.,78,0
